Datos 50 iteraciones,Datos 10000 iteraciones
,0.886671
,0.401942
,0.961538
,0.14793
,0.504186
,0.99993
,0.00028036
,0.00112112
,0.00447947
,0.0178376
,0.0700778
,0.260667
,0.77088
,0.706497
,0.829436
,0.565886
,0.982636
,0.0682502
,0.254368
,0.758661
,0.732379
,0.784
,0.677376
,0.874151
,0.440044
,0.985621
,0.0566894
,0.213903
,0.672594
,0.880846
,0.419827
,0.974289
,0.1002
,0.360639
,0.922314
,0.286602
,0.817846
,0.595897
,0.963215
,0.141726
,0.486559
,0.999277
,0.00288865
,0.0115212
,0.045554
,0.173915
,0.574675
,0.977695
,0.0872312
,0.318488
,0.868213
,0.457676
,0.992835
,0.0284561
,0.110585
,0.393425
,0.954567
,0.173475
,0.573526
,0.978375
,0.0846278
,0.309864
,0.855393
,0.494784
,0.999891
,0.000435335
,0.00174058
,0.00695021
,0.0276076
,0.107382
,0.383404
,0.945621
,0.205687
,0.653521
,0.905726
,0.341547
,0.89957
,0.361375
,0.923132
,0.283836
,0.813092
,0.607894
,0.953435
,0.177586
,0.584196
,0.971644
,0.110207
,0.392247
,0.953557
,0.177143
,0.583054
,0.972408
,0.107322
,0.383214
,0.945444
,0.206317
,0.655001
,0.903899
,0.347462
,0.906929
,0.337635
,0.894551
,0.377319
,0.939797
,0.226313
,0.700382
,0.839389
,0.539261
,0.993834
,0.0245111
,0.0956411
,0.345976
,0.905106
,0.343557
,0.902102
,0.353257
,0.913866
,0.314861
,0.862894
,0.473231
,0.997134
,0.011432
,0.0452053
,0.172647
,0.57136
,0.979631
,0.0798168
,0.293784
,0.8299
,0.564663
,0.983275
,0.0657827
,0.245821
,0.741573
,0.76657
,0.715761
,0.813788
,0.606148
,0.95493
,0.172153
,0.570065
,0.980363
,0.077004
,0.284298
,0.81389
,0.605893
,0.955147
,0.171365
,0.567996
,0.981506
,0.0726064
,0.269339
,0.787182
,0.670106
,0.884256
,0.40939
,0.96716
,0.127048
,0.443627
,0.987288
,0.0502
,0.19072
,0.617383
,0.944885
,0.208309
,0.659666
,0.898027
,0.366299
,0.928496
,0.265564
,0.78016
,0.686042
,0.861554
,0.477115
,0.997905
,0.0083619
,0.0331679
,0.128271
,0.447271
,0.988879
,0.043991
,0.168223
,0.559697
,0.985745
,0.0562065
,0.212189
,0.66866
,0.886215
,0.403351
,0.962636
,0.143871
,0.49269
,0.999786
,0.000854877
,0.00341658
,0.0136196
,0.0537366
,0.203396
,0.648104
,0.912261
,0.320164
,0.870636
,0.450517
,0.990206
,0.0387931
,0.149153
,0.507625
,0.999767
,0.00093004
,0.0037167
,0.0148115
,0.0583687
,0.219847
,0.686057
,0.861531
,0.477182
,0.997917
,0.0083133
,0.0329768
,0.127557
,0.445145
,0.987964
,0.047565
,0.18121
,0.593492
,0.965037
,0.134963
,0.466993
,0.995642
,0.0173559
,0.0682185
,0.254259
,0.758446
,0.732823
,0.783173
,0.679252
,0.871474
,0.448028
,0.989195
,0.0427513
,0.163694
,0.547594
,0.990939
,0.0359148
,0.1385
,0.477271
,0.997933
,0.00824899
,0.0327238
,0.126612
,0.442325
,0.986694
,0.0525144
,0.199026
,0.63766
,0.924199
,0.28022
,0.806787
,0.623526
,0.938965
,0.229239
,0.706755
,0.82901
,0.56701
,0.982039
,0.0705552
,0.262309
,0.774011
,0.699672
,0.840525
,0.536171
,0.994766
,0.0208245
,0.0815632
,0.299643
,0.839428
,0.539155
,0.993868
,0.0243796
,0.0951408
,0.344356
,0.9031
,0.350042
,0.91005
,0.327436
,0.880887
,0.419701
,0.974208
,0.100506
,0.36162
,0.923404
,0.282918
,0.811501
,0.611868
,0.949942
,0.190209
,0.616119
,0.946065
,0.204103
,0.649779
,0.910265
,0.326731
,0.879912
,0.422669
,0.976079
,0.0933932
,0.338684
,0.895908
,0.373026
,0.935511
,0.241321
,0.732341
,0.78407
,0.677217
,0.874376
,0.439369
,0.985296
,0.0579525
,0.218376
,0.682751
,0.866408
,0.462982
,0.994519
,0.0218055
,0.08532
,0.312162
,0.858867
,0.484857
,0.999083
,0.0036656
,0.0146087
,0.057581
,0.217062
,0.679784
,0.870711
,0.450292
,0.990117
,0.0391431
,0.150444
,0.511242
,0.999494
,0.002021
,0.00806767
,0.0320103
,0.123943
,0.434324
,0.982747
,0.0678231
,0.252893
,0.755752
,0.738364
,0.772731
,0.702472
,0.83602
,0.548362
,0.990644
,0.0370723
,0.142792
,0.489609
,0.999568
,0.00172692
,0.00689574
,0.0273927
,0.10657
,0.38085
,0.943213
,0.214249
,0.673386
,0.87975
,0.42316
,0.976383
,0.0922381
,0.334921
,0.890996
,0.388489
,0.950262
,0.189058
,0.613261
,0.948688
,0.194716
,0.627206
,0.935274
,0.242145
,0.734042
,0.780897
,0.684388
,0.864004
,0.470005
,0.996401
,0.014343
,0.0565493
,0.213406
,0.671455
,0.882413
,0.415042
,0.971128
,0.112152
,0.398296
,0.958625
,0.158653
,0.533928
,0.995396
,0.0183327
,0.0719863
,0.267217
,0.783248
,0.679082
,0.871719
,0.447301
,0.988891
,0.043942
,0.168044
,0.559222
,0.985971
,0.0553284
,0.209069
,0.661436
,0.895753
,0.373517
,0.936008
,0.239588
,0.728741
,0.790709
,0.661952
,0.895086
,0.375628
,0.938126
,0.232181
,0.713092
,0.818367
,0.594571
,0.964226
,0.137978
,0.475762
,0.99765
,0.00937787
,0.0371597
,0.143115
,0.490534
,0.999642
,0.00143323
,0.0057247
,0.0227677
,0.0889973
,0.324307
,0.876528
,0.432907
,0.981994
,0.0707277
,0.262901
,0.775136
,0.6972
,0.844449
,0.52542
,0.997415
,0.0103117
,0.0408216
,0.156621
,0.528363
,0.996782
,0.0128297
,0.0506603
,0.192375
,0.621468
,0.940982
,0.222141
,0.691177
,0.853805
,0.499287
,0.999998
,8.12685e-06
,3.25071e-05
,0.000130024
,0.000520029
,0.00207904
,0.00829885
,0.0329199
,0.127345
,0.444513
,0.987685
,0.048655
,0.185151
,0.60348
,0.957167
,0.163992
,0.548393
,0.990632
,0.0371195
,0.142966
,0.490108
,0.999609
,0.00156496
,0.00625003
,0.0248439
,0.0969066
,0.350063
,0.910075
,0.327353
,0.880772
,0.42005
,0.974432
,0.0996565
,0.3589
,0.920364
,0.293178
,0.828898
,0.567303
,0.981881
,0.0711623
,0.264393
,0.777957
,0.69096
,0.854138
,0.498346
,0.999989
,4.37555e-05
,0.000175014
,0.000699935
,0.00279778
,0.0111598
,0.0441411
,0.168771
,0.561148
,0.985044
,0.058931
,0.221833
,0.690491
,0.854852
,0.49632
,0.999946
,0.000216664
,0.000866469
,0.00346287
,0.0138035
,0.054452
,0.205948
,0.654133
,0.904972
,0.343992
,0.902646
,0.351506
,0.911798
,0.32169
,0.872822
,0.444015
,0.987463
,0.0495203
,0.188272
,0.611303
,0.950447
,0.18839
,0.611598
,0.950184
,0.189338
,0.613958
,0.948055
,0.196988
,0.632734
,0.929526
,0.262029
,0.773478
,0.700838
,0.838656
,0.541248
,0.993194
,0.0270369
,0.105224
,0.376607
,0.939096
,0.228778
,0.705755
,0.83066
,0.562656
,0.984297
,0.0618264
,0.232016
,0.712738
,0.818971
,0.593031
,0.965381
,0.133682
,0.463245
,0.994596
,0.0214981
,0.0841438
,0.308255
,0.852935
,0.501748
,0.999988
,4.88866e-05
,0.000195537
,0.000781995
,0.00312553
,0.0124631
,0.0492309
,0.187229
,0.608697
,0.95274
,0.180107
,0.590673
,0.967114
,0.12722
,0.44414
,0.987519
,0.0493027
,0.187488
,0.609344
,0.952175
,0.18215
,0.595886
,0.963223
,0.141697
,0.486476
,0.999268
,0.00292418
,0.0116625
,0.046106
,0.175921
,0.579891
,0.97447
,0.0995141
,0.358444
,0.919848
,0.294911
,0.831754
,0.559757
,0.985716
,0.0563184
,0.212587
,0.669574
,0.884979
,0.407166
,0.965527
,0.133138
,0.461649
,0.994117
,0.0233947
,0.0913895
,0.33215
,0.887305
,0.399979
,0.959983
,0.153662
,0.520201
,0.998368
,0.0065188
,0.0259052
,0.100937
,0.362994
,0.924917
,0.277782
,0.802476
,0.634032
,0.928141
,0.26678
,0.782434
,0.680924
,0.869066
,0.455161
,0.991958
,0.0319098
,0.123566
,0.43319
,0.982146
,0.0701421
,0.260889
,0.771303
,0.705578
,0.83095
,0.561888
,0.98468
,0.0603431
,0.226807
,0.701463
,0.837651
,0.543966
,0.992268
,0.0306896
,0.118991
,0.419329
,0.973969
,0.101415
,0.36452
,0.92658
,0.272117
,0.792277
,0.658296
,0.89977
,0.360736
,0.922422
,0.286239
,0.817224
,0.597475
,0.961994
,0.146245
,0.49943
,0.999999
,5.20643e-06
,2.08256e-05
,8.33007e-05
,0.000333175
,0.00133226
,0.00532192
,0.0211744
,0.0829042
,0.304124
,0.846531
,0.519666
,0.998453
,0.00617823
,0.0245603
,0.0958282
,0.346581
,0.90585
,0.341143
,0.899058
,0.363011
,0.924936
,0.277718
,0.802363
,0.634306
,0.927848
,0.267785
,0.784304
,0.676685
,0.87513
,0.43711
,0.984179
,0.0622816
,0.233611
,0.716147
,0.813122
,0.607817
,0.953502
,0.177345
,0.583574
,0.972061
,0.108633
,0.387326
,0.949218
,0.192812
,0.622541
,0.939935
,0.22583
,0.699323
,0.841082
,0.534652
,0.995197
,0.0191199
,0.0750174
,0.277559
,0.80208
,0.63499
,0.927111
,0.270306
,0.788962
,0.666003
,0.889772
,0.392312
,0.953613
,0.176941
,0.582533
,0.972753
,0.106017
,0.379108
,0.941541
,0.220168
,0.686775
,0.86046
,0.480274
,0.998444
,0.00621586
,0.0247089
,0.0963935
,0.348407
,0.908079
,0.333888
,0.889627
,0.392764
,0.954002
,0.175529
,0.578876
,0.975115
,0.0970645
,0.350572
,0.910685
,0.325352
,0.877992
,0.428488
,0.979544
,0.0801506
,0.294906
,0.831746
,0.55978
,0.985706
,0.0563602
,0.212735
,0.669915
,0.884516
,0.408591
,0.966578
,0.129221
,0.450091
,0.990036
,0.0394581
,0.151605
,0.514483
,0.999161
,0.00335318
,0.0133677
,0.0527562
,0.199892
,0.63974
,0.921891
,0.288033
,0.82028
,0.589684
,0.967827
,0.12455
,0.43615
,0.983693
,0.0641659
,0.240195
,0.730005
,0.788392
,0.667321
,0.888015
,0.397778
,0.958203
,0.160202
,0.538149
,0.994179
,0.0231498
,0.0904554
,0.329093
,0.883163
,0.412745
,0.969546
,0.118106
,0.416628
,0.972196
,0.108123
,0.385728
,0.947768
,0.198016
,0.635223
,0.926859
,0.271165
,0.790539
,0.662349
,0.894571
,0.377255
,0.939735
,0.226532
,0.700861
,0.838619
,0.54135
,0.993161
,0.0271696
,0.105726
,0.378191
,0.94065
,0.22331
,0.69377
,0.849812
,0.510525
,0.999557
,0.00177162
,0.00707393
,0.0280956
,0.109225
,0.389179
,0.950875
,0.186848
,0.607743
,0.953565
,0.177114
,0.582977
,0.972459
,0.10713
,0.382613
,0.944881
,0.208322
,0.659697
,0.897988
,0.366422
,0.928628
,0.265113
,0.779312
,0.687939
,0.858716
,0.485292
,0.999135
,0.00345828
,0.0137853
,0.054381
,0.205695
,0.653538
,0.905704
,0.341616
,0.899658
,0.361093
,0.922819
,0.284896
,0.81492
,0.6033
,0.957316
,0.163448
,0.546931
,0.99119
,0.0349302
,0.13484
,0.466633
,0.995547
,0.017734
,0.0696781
,0.259292
,0.768239
,0.71219
,0.819901
,0.590654
,0.967128
,0.127167
,0.443982
,0.987448
,0.0495782
,0.188481
,0.611823
,0.949982
,0.190063
,0.615757
,0.946401
,0.202903
,0.646934
,0.913641
,0.315604
,0.863992
,0.470038
,0.996409
,0.014312
,0.0564288
,0.212978
,0.670474
,0.883754
,0.410931
,0.968267
,0.122905
,0.431198
,0.981065
,0.074305
,0.275135
,0.797743
,0.645396
,0.91544
,0.309639
,0.85505
,0.495757
,0.999928
,0.000288052
,0.00115187
,0.00460219
,0.018324
,0.0719531
,0.267103
,0.783037
,0.679561
,0.871031
,0.449343
,0.989736
,0.0406363
,0.15594
,0.52649
,0.997193
,0.0111964
,0.044284
,0.169292
,0.562528
,0.984361
,0.0615776
,0.231143
,0.710864
,0.822145
,0.584889
,0.971175
,0.111976
,0.39775
,0.95818
,0.160286
,0.538378
,0.994109
,0.0234271
,0.091513
,0.332554
,0.887847
,0.3983
,0.958628
,0.158641
,0.533895
,0.995404
,0.018298
,0.0718526
,0.266759
,0.782395
,0.681012
,0.868938
,0.455538
,0.992092
,0.03138
,0.121581
,0.427197
,0.978799
,0.0830071
,0.304468
,0.847069
,0.518174
,0.998679
,0.00527746
,0.0209984
,0.08223
,0.301873
,0.842983
,0.529451
,0.99653
,0.0138299
,0.0545546
,0.206314
,0.654993
,0.903909
,0.347431
,0.906891
,0.337759
,0.894712
,0.37681
,0.939296
,0.228075
,0.704226
,0.833166
,0.556001
,0.987455
,0.0495486
,0.188374
,0.611558
,0.95022
,0.189209
,0.613637
,0.948347
,0.195941
,0.630193
,0.932199
,0.252816
,0.7556
,0.738675
,0.772136
,0.703767
,0.833915
,0.554002
,0.988335
,0.0461152
,0.175955
,0.579978
,0.974414
,0.0997254
,0.359121
,0.920613
,0.29234
,0.82751
,0.57095
,0.979865
,0.0789197
,0.290766
,0.824884
,0.577802
,0.975787
,0.0945057
,0.342297
,0.90052
,0.358336
,0.919725
,0.295322
,0.832428
,0.557967
,0.986559
,0.0530407
,0.20091
,0.64218
,0.91914
,0.297288
,0.835631
,0.549408
,0.990235
,0.038677
,0.148724
,0.506422
,0.999835
,0.000659664
,0.00263691
,0.0105198
,0.0416367
,0.159612
,0.536545
,0.994658
,0.0212543
,0.0832103
,0.305145
,0.848127
,0.515231
,0.999072
,0.0037084
,0.0147786
,0.0582408
,0.219395
,0.685044
,0.863035
,0.472822
,0.997045
,0.0117832
,0.0465776
,0.177633
,0.584317
,0.971563
,0.110515
,0.393205
,0.954379
,0.174157
,0.575306
,0.977316
,0.0886783
,0.323258
,0.875049
,0.437354
,0.984302
,0.061807
,0.231947
,0.712591
,0.81922
,0.592395
,0.965852
,0.131926
,0.458087
,0.992973
,0.0279102
,0.108525
,0.386989
,0.948914
,0.193906
,0.625226
,0.937274
,0.235166
,0.719451
,0.807365
,0.622106
,0.940361
,0.22433
,0.696025
,0.846297
,0.520312
,0.99835
,0.00659063
,0.0261888
,0.102012
,0.366421
,0.928627
,0.265116
,0.779317
,0.687928
,0.858733
,0.485243
,0.999129
,0.00348141
,0.0138771
,0.0547383
,0.206968
,0.656529
,0.901995
,0.353601
,0.914269
,0.313523
,0.860906
,0.478988
,0.998234
,0.0070513
,0.0280063
,0.108888
,0.388125
,0.949936
,0.19023
,0.61617
,0.946018
,0.204271
,0.650178
,0.909786
,0.328301
,0.882078
,0.416065
,0.97182
,0.109545
,0.390178
,0.951757
,0.183664
,0.599726
,0.960219
,0.152794
,0.517792
,0.998734
,0.00505833
,0.020131
,0.0789028
,0.290709
,0.824789
,0.57805
,0.975633
,0.0950928
,0.344201
,0.902906
,0.350666
,0.910798
,0.32498
,0.877472
,0.430059
,0.980433
,0.0767375
,0.283395
,0.81233
,0.6098
,0.951775
,0.183596
,0.599553
,0.960357
,0.152287
,0.516382
,0.998927
,0.00428921
,0.0170832
,0.0671656
,0.250618
,0.751233
,0.747527
,0.754922
,0.74006
,0.769485
,0.709511
,0.82442
,0.579006
,0.975032
,0.0973768
,0.351578
,0.911884
,0.321406
,0.872417
,0.445222
,0.987998
,0.0474336
,0.180735
,0.592278
,0.965939
,0.131604
,0.457137
,0.992651
,0.0291796
,0.113313
,0.401891
,0.961499
,0.148075
,0.504596
,0.999916
,0.000337936
,0.00135129
,0.00539785
,0.0214749
,0.0840547
,0.307958
,0.85248
,0.503032
,0.999963
,0.000147108
,0.000588347
,0.002352
,0.00938588
,0.0371912
,0.143232
,0.490866
,0.999666
,0.0013344
,0.00533048
,0.0212083
,0.083034
,0.304557
,0.847209
,0.517785
,0.998735
,0.00505437
,0.0201153
,0.0788426
,0.290506
,0.824449
,0.578932
,0.975079
,0.0972002
,0.351009
,0.911207
,0.323635
,0.875581
,0.435756
,0.983491
,0.0649473
,0.242917
,0.735633
,0.777909
,0.691066
,0.853975
,0.498807
,0.999994
,2.27884e-05
,9.11515e-05
,0.000364573
,0.00145776
,0.00582254
,0.0231545
,0.0904736
,0.329153
,0.883245
,0.412494
,0.969371
,0.118764
,0.418636
,0.97352
,0.103116
,0.369931
,0.932328
,0.25237
,0.754717
,0.740478
,0.768682
,0.71124
,0.82151
,0.586525
,0.970054
,0.116198
,0.410784
,0.968162
,0.123296
,0.432378
,0.981709
,0.0718264
,0.266669
,0.782227
,0.681391
,0.86839
,0.457156
,0.992658
,0.0291541
,0.113217
,0.401594
,0.961265
,0.148938
,0.507021
,0.999803
,0.000788485
,0.00315145
,0.0125661
,0.0496327
,0.188677
,0.612313
,0.949544
,0.191642
,0.619662
,0.942724
,0.215982
,0.677334
,0.87421
,0.439866
,0.985536
,0.0570205
,0.215077
,0.675275
,0.877115
,0.431136
,0.981031
,0.0744368
,0.275584
,0.798549
,0.643473
,0.917662
,0.302234
,0.843555
,0.52788
,0.996891
,0.0123984
,0.0489787
,0.186319
,0.606418
,0.954701
,0.172988
,0.572252
,0.979119
,0.0817806
,0.30037
,0.840591
,0.53599
,0.994819
,0.020617
,0.0807679
,0.296978
,0.835128
,0.550757
,0.989695
,0.0407963
,0.156528
,0.528108
,0.99684
,0.0126009
,0.0497684
,0.189166
,0.613529
,0.948444
,0.19559
,0.629339
,0.933086
,0.249748
,0.749495
,0.751009
,0.747978
,0.754027
,0.741881
,0.765975
,0.717029
,0.811594
,0.611637
,0.950148
,0.189466
,0.614274
,0.947766
,0.198023
,0.63524
,0.92684
,0.271229
,0.790655
,0.662079
,0.894922
,0.376147
,0.938641
,0.230375
,0.70921
,0.824925
,0.577696
,0.975853
,0.0942548
,0.341483
,0.89949
,0.361632
,0.923417
,0.282873
,0.811423
,0.612063
,0.949767
,0.190838
,0.617674
,0.944611
,0.209284
,0.661936
,0.895106
,0.375564
,0.938062
,0.232406
,0.713573
,0.817546
,0.596659
,0.962628
,0.143901
,0.492774
,0.999791
,0.000835372
,0.0033387
,0.0133102
,0.0525322
,0.19909
,0.637813
,0.92403
,0.280793
,0.807794
,0.621052
,0.941385
,0.220716
,0.688001
,0.858622
,0.485561
,0.999166
,0.00333284
,0.0132869
,0.0524415
,0.198765
,0.637031
,0.92489
,0.277874
,0.80264
,0.633637
,0.928565
,0.265328
,0.779716
,0.687036
,0.86007
,0.481398
,0.998616
,0.0055287
,0.0219925
,0.0860354
,0.314533
,0.862408
,0.474641
,0.997428
,0.0102631
,0.0406309
,0.15592
,0.526436
,0.997205
,0.0111507
,0.0441055
,0.168641
,0.560804
,0.985212
,0.0582791
,0.219531
,0.685348
,0.862585
,0.474128
,0.997323
,0.0106809
,0.0422673
,0.161923
,0.542816
,0.992667
,0.0291166
,0.113075
,0.401157
,0.96092
,0.150209
,0.510586
,0.999552
,0.0017922
,0.00715594
,0.0284189
,0.110445
,0.392988
,0.954194
,0.174832
,0.577062
,0.976246
,0.0927604
,0.336624
,0.893233
,0.381473
,0.943805
,0.212148
,0.668564
,0.886344
,0.402952
,0.962327
,0.145015
,0.495942
,0.999934
,0.000263509
,0.00105376
,0.00421059
,0.0167714
,0.0659606
,0.246439
,0.742828
,0.764139
,0.720922
,0.804773
,0.628454
,0.933999
,0.246581
,0.743115
,0.763581
,0.722101
,0.802685
,0.633527
,0.928682
,0.264927
,0.778963
,0.688719
,0.85754
,0.488659
,0.999486
,0.00205674
,0.00821004
,0.0325705
,0.126039
,0.440612
,0.985892
,0.0556349
,0.210159
,0.663968
,0.892458
,0.383908
,0.94609
,0.204013
,0.649568
,0.910518
,0.325899
,0.878756
,0.426176
,0.9782
,0.0852992
,0.312093
,0.858764
,0.485154
,0.999118
,0.00352356
,0.0140446
,0.0553893
,0.209285
,0.661939
,0.895102
,0.375576
,0.938075
,0.232361
,0.713478
,0.817708
,0.596246
,0.962947
,0.142721
,0.489406
,0.999551
,0.00179476
,0.00716614
,0.0284591
,0.110597
,0.393461
,0.954598
,0.173364
,0.573237
,0.978546
,0.0839767
,0.307699
,0.852081
,0.504157
,0.999931
,0.000276459
,0.00110553
,0.00441723
,0.0175909
,0.0691257
,0.257389
,0.764561
,0.720031
,0.806346
,0.624609
,0.93789
,0.233008
,0.714861
,0.815338
,0.602247
,0.958182
,0.160277
,0.538353
,0.994116
,0.0233972
,0.0913992
,0.332181
,0.887348
,0.399847
,0.959878
,0.15405
,0.521275
,0.998189
,0.00722914
,0.0287075
,0.111534
,0.396375
,0.957048
,0.16443
,0.549571
,0.990171
,0.0389306
,0.14966
,0.509048
,0.999673
,0.0013093
,0.00523033
,0.0208119
,0.081515
,0.299481
,0.839169
,0.539858
,0.993645
,0.0252567
,0.0984753
,0.355112
,0.91603
,0.307678
,0.852049
,0.504247
,0.999928
,0.000288585
,0.00115401
,0.0046107
,0.0183578
,0.072083
,0.267548
,0.783865
,0.677683
,0.873715
,0.441348
,0.98624
,0.0542831
,0.205346
,0.652715
,0.906712
,0.338341
,0.895465
,0.37443
,0.936928
,0.236375
,0.722007
,0.802852
,0.633124
,0.929112
,0.26345
,0.776177
,0.694905
,0.848049
,0.515448
,0.999045
,0.00381475
,0.0152008
,0.0598789
,0.225174
,0.697882
,0.843371
,0.528384
,0.996777
,0.012849
,0.0507355
,0.192646
,0.622134
,0.940334
,0.224425
,0.696234
,0.845968
,0.521224
,0.998198
,0.00719428
,0.0285701
,0.111015
,0.394764
,0.955701
,0.169345
,0.562669
,0.98429
,0.0618516
,0.232104
,0.712927
,0.818649
,0.593851
,0.964768
,0.135964
,0.469911
,0.996379
,0.0144332
,0.0568996
,0.214648
,0.674298
,0.878482
,0.427007
,0.978688
,0.0834309
,0.305881
,0.849271
,0.512039
,0.99942
,0.0023176
,0.00924893
,0.0366536
,0.14124
,0.485166
,0.99912
,0.0035177
,0.0140213
,0.0552988
,0.208963
,0.66119
,0.896071
,0.372512
,0.934987
,0.243144
,0.736099
,0.777029
,0.69302
,0.850974
,0.50727
,0.999789
,0.000845534
,0.00337928
,0.0134714
,0.0531598
,0.201335
,0.643198
,0.917978
,0.301178
,0.84188
,0.532473
,0.995782
,0.0168006
,0.0660735
,0.246831
,0.743622
,0.762593
,0.72418
,0.798973
,0.642461
,0.918819
,0.298363
,0.83737
,0.544727
,0.991998
,0.0317519
,0.122975
,0.431408
,0.98118
,0.0738616
,0.273624
,0.795016
,0.651862
,0.907751
,0.334955
,0.891041
,0.388348
,0.950135
,0.189514
,0.614394
,0.947656
,0.198415
,0.636187
,0.925812
,0.274735
,0.797023
,0.647108
,0.913437
,0.316281
,0.864989
,0.467131
,0.995679
,0.017211
,0.0676589
,0.252325
,0.754628
,0.740658
,0.768334
,0.711987
,0.820246
,0.589769
,0.967766
,0.124781
,0.436842
,0.984044
,0.0628047
,0.235441
,0.720034
,0.80634
,0.624624
,0.937876
,0.233059
,0.71497
,0.815152
,0.602716
,0.957797
,0.161686
,0.542175
,0.992885
,0.0282573
,0.109835
,0.391086
,0.952551
,0.18079
,0.59242
,0.965835
,0.131993
,0.458283
,0.993039
,0.0276514
,0.107547
,0.383924
,0.946105
,0.203961
,0.649444
,0.910666
,0.325414
,0.878079
,0.428226
,0.979394
,0.0807254
,0.296835
,0.834896
,0.551378
,0.989441
,0.0417893
,0.160172
,0.538067
,0.994203
,0.0230517
,0.0900812
,0.327866
,0.88148
,0.417892
,0.973033
,0.104959
,0.375771
,0.938268
,0.231684
,0.712026
,0.820179
,0.589941
,0.967642
,0.125242
,0.438227
,0.984736
,0.0601223
,0.226031
,0.699763
,0.840379
,0.536568
,0.994651
,0.0212813
,0.0833137
,0.30549
,0.848664
,0.513735
,0.999245
,0.00301594
,0.0120274
,0.0475308
,0.181087
,0.593177
,0.965272
,0.134088
,0.464432
,0.99494
,0.0201385
,0.0789318
,0.290806
,0.824952
,0.577626
,0.975897
,0.0940879
,0.340942
,0.898802
,0.363829
,0.92583
,0.274675
,0.796915
,0.647366
,0.913134
,0.317283
,0.866458
,0.462835
,0.994475
,0.0219777
,0.0859787
,0.314345
,0.862129
,0.475449
,0.997589
,0.00962042
,0.0381115
,0.146636
,0.500535
,0.999999
,4.58796e-06
,1.83518e-05
,7.34058e-05
,0.000293601
,0.00117406
,0.00469073
,0.0186749
,0.0733046
,0.271724
,0.791561
,0.659969
,0.897639
,0.367532
,0.929809
,0.261057
,0.771624
,0.704881
,0.832095
,0.558852
,0.986146
,0.0546485
,0.206648
,0.655779
,0.902932
,0.350584
,0.910699
,0.325305
,0.877927
,0.428685
,0.979657
,0.0797182
,0.293453
,0.829353
,0.566106
,0.98252
,0.0686978
,0.255914
,0.761687
,0.726079
,0.795553
,0.650593
,0.909287
,0.329937
,0.884314
,0.40921
,0.967029
,0.127537
,0.445086
,0.987938
,0.0476671
,0.18158
,0.594435
,0.964328
,0.137596
,0.474654
,0.99743
,0.0102521
,0.0405881
,0.155763
,0.526003
,0.997295
,0.0107894
,0.0426921
,0.163478
,0.547011
,0.99116
,0.0350485
,0.13528
,0.467918
,0.995883
,0.0164
,0.0645242
,0.241443
,0.732594
,0.783601
,0.678282
,0.872862
,0.443895
,0.987409
,0.049731
,0.189031
,0.613194
,0.948748
,0.1945
,0.626679
,0.93581
,0.240279
,0.730181
,0.788067
,0.668069
,0.887011
,0.40089
,0.960709
,0.150989
,0.512765
,0.999348
,0.00260546
,0.0103947
,0.0411466
,0.157814
,0.531636
,0.995997
,0.0159489
,0.0627781
,0.235348
,0.719837
,0.806687
,0.623773
,0.938721
,0.230097
,0.708609
,0.825929
,0.575082
,0.977451
,0.0881634
,0.321562
,0.87264
,0.444558
,0.987705
,0.0485769
,0.184869
,0.602769
,0.957754
,0.161846
,0.542606
,0.992739
,0.0288338
,0.11201
,0.397854
,0.958265
,0.159974
,0.53753
,0.994366
,0.0224087
,0.0876261
,0.319791
,0.870099
,0.452108
,0.990825
,0.036362
,0.140159
,0.482059
,0.998712
,0.00514355
,0.0204684
,0.0801977
,0.295064
,0.832005
,0.55909
,0.986033
,0.0550866
,0.208208
,0.659431
,0.898328
,0.365341
,0.927467
,0.269086
,0.786715
,0.671177
,0.882793
,0.413878
,0.970332
,0.115152
,0.407569
,0.965826
,0.132025
,0.458377
,0.99307
,0.0275277
,0.10708
,0.382455
,0.944732
,0.208853
,0.660933
,0.896403
,0.37146
,0.93391
,0.24689
,0.74374
,0.762362
,0.724664
,0.798104
,0.644536
,0.916438
,0.306318
,0.849949
,0.510143
,0.999588
,0.00164553
,0.00657128
,0.0261124
,0.101722
,0.365499
,0.927638
,0.268503
,0.785637
,0.673646
,0.879388
,0.424258
,0.977053
,0.0896822
,0.326557
,0.879671
,0.423401
,0.97653
,0.0916751
,0.333083
,0.888555
,0.3961
,0.956819
,0.165266
,0.551811
,0.989262
,0.0424894
,0.162736
,0.545013
,0.991895
,0.0321553
,0.124485
,0.435955
,0.983593
,0.0645517
,0.241539
,0.732792
,0.783232
,0.679118
,0.871667
,0.447454
,0.988956
,0.0436899
,0.167124
,0.556775
,0.987106
,0.0509099
,0.193272
,0.623673
,0.93882
,0.229748
,0.707855
,0.827186
,0.571798
,0.97938
,0.0807783
,0.297013
,0.835185
,0.550605
,0.989757
,0.0405537
,0.155636
,0.525654
,0.997367
,0.0105027
,0.0415694
,0.159365
,0.535873
,0.994853
,0.0204834
,0.0802555
,0.295258
,0.832323
,0.558245
,0.98643
,0.0535439
,0.202708
,0.646469
,0.914187
,0.313797
,0.861314
,0.477808
,0.99803
,0.00786399
,0.0312086
,0.120939
,0.42525
,0.977649
,0.087404
,0.319058
,0.86904
,0.455238
,0.991985
,0.0318015
,0.123161
,0.431968
,0.981487
,0.0726819
,0.269597
,0.787658
,0.669012
